<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
PLW,D,20180126,000000,65.1847,66.2638,65.1847,66.1101,1786.2223475661544,0
PLW,D,20180129,000000,66.2638,66.8802,64.7228,66.2638,4873.801056931511,0
PLW,D,20180130,000000,66.2638,66.2638,65.0308,65.4928,1277.4123625020688,0
PLW,D,20180131,000000,64.5689,65.4928,64.5689,65.4928,829.6595756456735,0
PLW,D,20180201,000000,64.7228,66.1101,60.563,63.1816,1986.1547416972185,0
PLW,D,20180202,000000,63.0279,63.1816,61.6413,61.9487,2948.7035134419825,0
PLW,D,20180205,000000,61.6413,64.7228,58.4046,63.9526,7131.720190651194,0
PLW,D,20180206,000000,60.1002,62.4106,58.5583,60.1002,10864.589681074296,0
PLW,D,20180207,000000,61.3323,66.1101,61.3323,64.7228,8105.043762079667,0
PLW,D,20180208,000000,65.9556,66.1101,64.5689,64.5689,5290.426644701632,0
PLW,D,20180209,000000,63.4898,64.7228,62.4106,64.5689,2793.067518010615,0
PLW,D,20180212,000000,64.5689,65.3391,64.5689,65.1847,1428.2595580740092,0
PLW,D,20180213,000000,65.4928,69.0377,65.4928,66.2638,12001.929647688134,0
PLW,D,20180214,000000,66.7257,67.343,66.2638,66.2638,4041.7470813561235,0
PLW,D,20180215,000000,66.572,67.0339,64.5689,65.3391,3425.1890994549376,0
PLW,D,20180216,000000,65.4928,67.0339,64.7228,66.4183,4819.927058512962,0
PLW,D,20180219,000000,65.9556,66.2638,64.1063,66.1101,510.0071850289421,0
PLW,D,20180220,000000,65.9556,68.2668,65.9556,67.8049,2783.489918291762,0
PLW,D,20180221,000000,67.8049,68.4205,67.0339,67.8049,6621.713005622251,0
PLW,D,20180222,000000,67.8049,68.4205,67.4967,68.1131,26677.206816901216,0
PLW,D,20180223,000000,68.2668,71.8109,68.2668,70.887,18808.011447898312,0
PLW,D,20180226,000000,71.0408,71.658,69.4988,70.1161,6673.192604111088,0
PLW,D,20180227,000000,69.3459,70.1161,68.575,68.575,2934.337113863702,0
PLW,D,20180228,000000,68.884,69.9624,68.575,69.4988,4827.110258302099,0
PLW,D,20180301,000000,70.887,70.887,66.572,68.575,1840.0963459847046,0
PLW,D,20180302,000000,68.884,68.884,67.0339,67.0339,2754.7571191352017,0
PLW,D,20180305,000000,67.0339,68.575,67.0339,67.6513,2080.7335389208956,0
PLW,D,20180306,000000,67.9586,69.9624,67.9586,68.575,2351.3007309785035,0
PLW,D,20180307,000000,69.6542,70.578,68.575,70.2707,10526.979290984715,0
PLW,D,20180308,000000,70.7325,70.7325,69.3459,70.578,2584.7547241255543,0
PLW,D,20180309,000000,69.4988,72.2728,69.1923,71.658,19835.209017745336,0
PLW,D,20180312,000000,73.1991,75.2013,72.7364,72.7364,10306.694497451086,0
PLW,D,20180313,000000,72.7364,73.9684,71.658,73.661,3547.3034958703183,0
PLW,D,20180314,000000,73.9684,76.7424,73.8147,76.7424,5622.05103496693,0
PLW,D,20180315,000000,76.5887,78.595,74.7402,78.595,13513.993203302109,0
PLW,D,20180316,000000,78.595,78.9809,75.2013,76.2805,5904.5902266731055,0
PLW,D,20180319,000000,76.7424,77.4365,75.3559,77.0514,15204.439553679731,0
PLW,D,20180320,000000,75.5104,76.7424,75.0467,75.2013,18196.242265856552,0
PLW,D,20180321,000000,75.2013,76.126,72.7364,75.3559,7186.7913890346,0
PLW,D,20180322,000000,75.5104,75.9731,74.4312,75.5104,4014.2114821644204,0
PLW,D,20180323,000000,74.894,76.126,74.7402,75.9731,1521.6411553328298,0
PLW,D,20180326,000000,74.2775,75.6632,73.5065,73.5065,5765.715030749731,0
PLW,D,20180327,000000,74.5848,74.894,73.9684,73.9684,944.590772271914,0
PLW,D,20180328,000000,73.9684,73.9684,70.578,71.658,6337.976613951219,0
PLW,D,20180329,000000,73.9684,75.0467,71.1944,75.0467,4211.749476365771,0
PLW,D,20180403,000000,75.2013,75.2013,73.661,74.5848,657.2627807063128,0
PLW,D,20180404,000000,74.7402,74.7402,72.8901,73.352,3183.3547065538896,0
PLW,D,20180405,000000,73.352,74.7402,67.8049,69.6542,3202.509905991597,0
PLW,D,20180406,000000,70.4251,77.4365,70.1161,77.0514,13519.979203126393,0
PLW,D,20180409,000000,84.7645,90.5365,80.9038,84.3719,21474.175769634123,0
PLW,D,20180410,000000,86.293,90.1433,85.5245,88.6067,22096.71975135959,0
PLW,D,20180411,000000,88.6067,90.5365,84.7645,85.9172,26667.62921718236,0
PLW,D,20180412,000000,85.9172,85.9172,81.6747,84.3719,6590.585806535978,0
PLW,D,20180413,000000,85.1403,86.293,83.2192,83.2192,4228.510275873764,0
PLW,D,20180416,000000,85.5245,85.5245,80.1329,81.6747,10075.634904233748,0
PLW,D,20180417,000000,81.6747,82.4466,78.9809,80.1329,9302.24372693634,0
PLW,D,20180418,000000,81.2855,81.2855,78.9809,80.1329,4314.708673343445,0
PLW,D,20180419,000000,78.9809,80.9038,74.5848,75.9731,22299.046545420366,0
PLW,D,20180420,000000,79.3685,80.9038,76.2805,77.0514,20545.148596905343,0
PLW,D,20180423,000000,79.7503,80.1329,75.5104,76.5887,15982.619530836568,0
PLW,D,20180424,000000,77.0514,77.8208,75.6632,75.8178,5402.963441398159,0
PLW,D,20180425,000000,75.5104,76.7424,73.352,75.8178,6111.705820593309,0
PLW,D,20180426,000000,75.3559,80.5237,75.3559,77.0514,22161.368549461848,0
PLW,D,20180427,000000,79.3685,79.3685,75.8178,76.435,16475.865916357518,0
PLW,D,20180430,000000,78.595,82.8358,77.8208,80.9038,41979.816767699194,0
PLW,D,20180502,000000,85.5245,87.8299,82.4466,83.2192,43561.31792127486,0
PLW,D,20180504,000000,85.1403,86.6772,83.9876,85.9172,26428.18922421103,0
PLW,D,20180507,000000,86.293,89.384,84.7645,85.5245,35462.26015901947,0
PLW,D,20180508,000000,86.293,87.4457,81.6747,84.7645,34697.24938147606,0
PLW,D,20180509,000000,84.7645,87.0699,83.2192,86.6772,29042.873947457996,0
PLW,D,20180510,000000,87.0699,99.0058,87.0699,98.6223,101201.70742926416,0
PLW,D,20180511,000000,103.241,116.338,100.166,114.809,104351.54053680207,0
PLW,D,20180514,000000,117.499,125.977,105.947,112.88,148525.82484008354,0
PLW,D,20180515,000000,114.033,114.033,107.108,111.334,33747.86980934472,0
PLW,D,20180516,000000,111.727,133.286,111.727,130.221,90807.61733437856,0
PLW,D,20180517,000000,132.526,133.286,107.493,109.414,142490.73981724106,0
PLW,D,20180518,000000,119.805,120.197,105.555,112.496,110433.31635827397,0
PLW,D,20180521,000000,127.13,130.98,118.651,122.904,123814.42036547698,0
PLW,D,20180522,000000,125.977,132.526,124.825,132.526,110236.97556403746,0
PLW,D,20180523,000000,132.133,141.772,130.221,137.153,121833.0544236392,0
PLW,D,20180524,000000,137.153,139.467,130.98,136.385,78027.50770953357,0
PLW,D,20180525,000000,136.385,139.467,132.526,134.848,52549.89525741875,0
PLW,D,20180528,000000,138.691,141.005,131.757,133.286,81845.3783974615,0
PLW,D,20180529,000000,137.913,138.307,114.417,116.338,156791.29339745402,0
PLW,D,20180530,000000,92.4573,104.786,86.293,90.1433,268773.7865102525,0
PLW,D,20180601,000000,91.6889,91.6889,75.8178,84.7645,260437.6831549555,0
PLW,D,20180604,000000,86.6772,104.393,86.6772,104.017,151017.19796695028,0
PLW,D,20180605,000000,108.646,111.727,103.241,108.646,101533.33181952947,0
PLW,D,20180606,000000,105.555,108.646,98.238,104.017,101790.72981197365,0
PLW,D,20180607,000000,104.786,105.947,100.166,102.865,29396.04793709072,0
PLW,D,20180608,000000,101.32,102.481,93.6097,94.7796,40352.82201545897,0
PLW,D,20180611,000000,94.7796,98.6223,86.293,97.8536,89655.91096818642,0
PLW,D,20180612,000000,99.3901,101.32,94.3952,95.5474,26467.696823051298,0
PLW,D,20180613,000000,97.0849,97.0849,92.4573,94.0109,15623.459541379565,0
PLW,D,20180614,000000,93.6097,105.179,92.4573,104.017,54287.03240642579,0
PLW,D,20180615,000000,106.34,106.34,101.705,101.705,47987.366191349975,0
PLW,D,20180618,000000,103.241,104.786,99.0058,100.166,28968.647549636884,0
PLW,D,20180619,000000,98.6223,98.6223,95.5474,97.0849,20808.532589173807,0
PLW,D,20180620,000000,96.3161,98.6223,94.3952,98.6223,18900.195845192276,0
PLW,D,20180621,000000,98.238,99.7829,94.7796,95.9318,15014.084759267522,0
PLW,D,20180622,000000,96.3161,96.3161,91.6889,93.6097,19802.884618694206,0
PLW,D,20180625,000000,94.0109,94.0109,88.991,92.0731,15415.146747494506,0
PLW,D,20180626,000000,92.0731,92.4573,88.6067,88.6067,29733.658327180296,0
PLW,D,20180627,000000,87.0699,88.6067,83.2192,88.6067,42827.434342817716,0
PLW,D,20180628,000000,88.6067,101.705,88.6067,96.3161,37978.77448514819,0
PLW,D,20180629,000000,97.8536,101.705,97.0849,100.166,34919.9285749394,0
PLW,D,20180702,000000,99.3901,101.705,95.5474,97.0849,24266.046087679882,0
PLW,D,20180703,000000,98.238,98.238,95.5474,97.8536,4924.083455455491,0
PLW,D,20180704,000000,99.0058,103.241,97.8536,101.32,20360.77980231742,0
PLW,D,20180705,000000,101.32,103.241,100.551,101.705,10540.148490598138,0
PLW,D,20180706,000000,104.786,105.947,98.6223,99.0058,37587.29009664006,0
PLW,D,20180709,000000,100.584,101.37,94.2952,98.2211,16510.58471533836,0
PLW,D,20180710,000000,99.7997,99.7997,95.0807,98.2211,31178.6786847623,0
PLW,D,20180711,000000,98.2211,98.2211,94.6954,97.0437,10845.434481636588,0
PLW,D,20180712,000000,96.65,98.2211,96.2581,97.4356,9661.40371639334,0
PLW,D,20180713,000000,97.4356,98.2211,95.0807,95.8654,20692.404192582715,0
PLW,D,20180716,000000,96.2581,97.4356,95.0807,95.8654,14599.853571427111,0
PLW,D,20180717,000000,95.8654,109.23,95.8654,108.437,80988.18322262412,0
PLW,D,20180718,000000,108.052,108.052,98.2211,99.0058,73253.07424968517,0
PLW,D,20180719,000000,100.192,104.118,99.0058,102.156,20462.541799330233,0
PLW,D,20180720,000000,103.333,106.081,100.192,101.37,31397.766278331073,0
PLW,D,20180723,000000,107.659,109.23,105.689,109.23,71393.82270426275,0
PLW,D,20180724,000000,110.792,121.801,110.792,117.09,115343.03341415118,0
PLW,D,20180725,000000,117.474,122.577,116.296,121.4,54970.63358635894,0
PLW,D,20180726,000000,123.363,123.363,115.911,119.445,33204.34102529979,0
PLW,D,20180727,000000,118.651,128.475,118.651,128.082,76515.4441539196,0
PLW,D,20180730,000000,129.653,136.728,129.653,135.157,65981.28166314574,0
PLW,D,20180731,000000,135.55,137.512,128.868,129.259,44660.34748901328,0
PLW,D,20180801,000000,126.12,132.016,123.363,128.868,33841.25140660354,0
PLW,D,20180802,000000,129.259,132.801,126.512,130.831,16433.96391758753,0
PLW,D,20180803,000000,130.438,130.438,125.342,126.512,29075.19834650913,0
PLW,D,20180806,000000,124.942,131.222,124.942,129.653,27286.581599013265,0
PLW,D,20180807,000000,130.045,135.55,129.653,133.587,27400.31559567464,0
PLW,D,20180808,000000,133.587,135.157,130.438,131.222,25745.785244242725,0
PLW,D,20180809,000000,134.38,135.157,132.016,135.157,28355.681167630268,0
PLW,D,20180810,000000,133.587,134.38,129.653,130.831,25021.479265504437,0
PLW,D,20180813,000000,130.045,134.38,129.653,134.38,21437.062570723563,0
PLW,D,20180814,000000,134.764,134.764,126.904,128.868,36889.322517128625,0
PLW,D,20180816,000000,121.007,127.689,115.118,126.12,73157.29825249664,0
PLW,D,20180817,000000,126.12,128.082,121.801,127.689,30201.763513439255,0
PLW,D,20180820,000000,127.689,128.082,124.549,124.549,12644.826028816167,0
PLW,D,20180821,000000,126.512,126.512,123.363,126.512,12023.479247055553,0
PLW,D,20180822,000000,126.512,126.512,123.363,124.549,8654.55854594888,0
PLW,D,20180823,000000,124.942,124.942,122.186,123.363,6525.937008433718,0
PLW,D,20180824,000000,123.763,124.164,122.577,123.363,2872.082715691155,0
PLW,D,20180827,000000,123.363,125.726,119.445,119.445,25264.510858370344,0
PLW,D,20180828,000000,117.867,119.445,116.296,118.268,17255.24309347921,0
PLW,D,20180829,000000,117.867,117.867,114.726,116.689,20100.98740994352,0
PLW,D,20180830,000000,115.911,121.007,115.118,120.624,13549.909202247809,0
PLW,D,20180831,000000,120.223,121.801,115.511,119.445,15390.005548232515,0
PLW,D,20180903,000000,117.474,119.445,107.659,109.23,25851.138841150114,0
PLW,D,20180904,000000,108.437,115.118,108.437,112.371,23055.676923209783,0
PLW,D,20180905,000000,112.371,113.548,108.837,110.792,12361.089637145136,0
PLW,D,20180906,000000,110.792,110.792,108.437,109.615,13740.263996660022,0
PLW,D,20180907,000000,109.23,117.867,105.296,110.792,29910.84392197909,0
PLW,D,20180910,000000,110.792,112.371,108.437,110.015,13742.658396589735,0
PLW,D,20180911,000000,110.792,110.792,103.333,109.23,16474.668716392658,0
PLW,D,20180912,000000,108.437,108.837,105.689,107.659,9121.466532242981,0
PLW,D,20180913,000000,107.659,108.437,106.081,107.659,6472.063010015167,0
PLW,D,20180914,000000,106.081,110.015,106.081,109.615,13552.303602177524,0
PLW,D,20180917,000000,110.015,119.445,110.015,119.445,23703.362104197244,0
PLW,D,20180918,000000,118.651,125.726,117.867,124.942,24230.13008873418,0
PLW,D,20180919,000000,125.726,125.726,118.651,121.007,12804.053624142103,0
PLW,D,20180920,000000,121.4,125.726,121.4,124.164,16344.17392022328,0
PLW,D,20180921,000000,124.549,125.342,121.007,123.363,19920.21021525016,0
PLW,D,20180924,000000,125.342,127.297,115.118,118.651,47245.10221313884,0
PLW,D,20180925,000000,119.045,119.445,114.325,117.474,20870.786987346357,0
PLW,D,20180926,000000,117.867,120.223,117.474,118.651,9315.412926549761,0
PLW,D,20180927,000000,117.867,117.867,113.941,115.118,9019.704535230165,0
PLW,D,20180928,000000,115.511,115.911,110.408,112.371,22332.568144436354,0
PLW,D,20181001,000000,112.371,115.118,110.792,112.763,6365.512213142923,0
PLW,D,20181002,000000,113.148,118.268,112.763,117.09,12807.645224036673,0
PLW,D,20181003,000000,117.867,120.624,117.867,119.829,12120.452444208944,0
PLW,D,20181004,000000,119.829,120.223,112.763,114.726,11481.147662975482,0
PLW,D,20181005,000000,114.726,116.689,112.371,115.511,9017.310135300451,0
PLW,D,20181008,000000,115.511,118.651,109.615,111.585,17991.52107186606,0
PLW,D,20181009,000000,111.193,112.371,105.296,110.792,16614.741112280888,0
PLW,D,20181010,000000,112.371,113.148,101.37,102.547,38730.61606307819,0
PLW,D,20181011,000000,96.2581,99.7997,94.2952,95.8654,55569.23356878728,0
PLW,D,20181012,000000,98.613,102.94,98.2211,100.584,26168.396831837134,0
PLW,D,20181015,000000,102.94,106.081,95.8654,97.4356,27356.01919697495,0
PLW,D,20181016,000000,97.8283,103.725,97.4356,101.763,23657.86850553269,0
PLW,D,20181017,000000,104.51,106.081,101.763,101.763,26301.28602793622,0
PLW,D,20181018,000000,101.763,102.94,99.7997,100.977,9751.193713757591,0
PLW,D,20181019,000000,100.584,101.37,99.0058,100.192,9939.154108240087,0
PLW,D,20181022,000000,100.584,100.977,95.8654,97.8283,28652.58675891472,0
PLW,D,20181023,000000,96.2581,96.65,91.1542,91.5384,47041.5782191132,0
PLW,D,20181024,000000,91.9395,97.0437,91.9395,93.117,24671.89687576629,0
PLW,D,20181025,000000,90.3609,96.65,89.1834,96.65,38066.170082582736,0
PLW,D,20181026,000000,96.65,98.2211,91.1542,91.9395,47703.629799678936,0
PLW,D,20181029,000000,91.9395,94.2952,90.7531,92.7248,16856.575505181936,0
PLW,D,20181030,000000,92.3406,95.4726,91.1542,93.9024,15006.90155947838,0
PLW,D,20181031,000000,96.2581,96.2581,92.7248,93.9024,24695.840875063426,0
PLW,D,20181102,000000,96.2581,98.2211,93.5181,95.0807,26070.226434718883,0
PLW,D,20181105,000000,95.0807,97.0437,91.9395,95.0807,20792.96898963067,0
PLW,D,20181106,000000,95.0807,96.65,93.5181,95.4726,13352.37120804646,0
PLW,D,20181107,000000,95.0807,102.94,95.0807,102.94,30272.398311365803,0
PLW,D,20181108,000000,104.903,109.23,103.725,108.052,34515.27498681784,0
PLW,D,20181109,000000,108.052,108.052,102.94,103.725,13425.400405902716,0
PLW,D,20181113,000000,110.792,117.09,107.659,108.437,44055.76150676067,0
PLW,D,20181114,000000,109.23,109.23,102.94,106.866,20545.148596905343,0
PLW,D,20181115,000000,107.659,107.659,100.192,102.547,19091.747839569343,0
PLW,D,20181116,000000,102.94,105.296,95.8654,104.903,28772.306755400394,0
PLW,D,20181119,000000,103.725,105.689,100.977,103.333,17586.867483744507,0
PLW,D,20181120,000000,101.37,102.156,97.4356,98.2211,27563.134790895154,0
PLW,D,20181121,000000,99.0058,101.763,97.8283,99.0058,37751.306491825424,0
PLW,D,20181122,000000,99.7997,103.333,97.8283,100.584,15691.699939376396,0
PLW,D,20181123,000000,102.156,104.51,100.584,103.333,17012.211500613306,0
PLW,D,20181126,000000,106.866,116.296,106.081,109.615,66261.42645492221,0
PLW,D,20181127,000000,107.659,108.052,103.725,106.866,15932.337132312587,0
PLW,D,20181128,000000,106.866,108.437,106.473,107.659,13634.910399752633,0
PLW,D,20181129,000000,109.615,111.585,108.837,111.585,18750.54584958519,0
PLW,D,20181130,000000,111.585,111.969,109.23,111.193,5921.351026181098,0
PLW,D,20181203,000000,111.969,116.296,110.792,115.118,34411.11858987531,0
PLW,D,20181204,000000,115.511,115.511,111.585,114.325,13486.457604110406,0
PLW,D,20181205,000000,111.585,112.371,108.052,111.585,14528.02157353571,0
PLW,D,20181206,000000,111.585,114.726,108.837,112.763,17629.966682479346,0
PLW,D,20181207,000000,113.148,115.511,111.969,112.371,16727.277908977416,0
PLW,D,20181210,000000,110.408,111.193,105.689,105.689,25955.295238092647,0
PLW,D,20181211,000000,109.23,109.615,106.473,106.866,8719.207344051141,0
PLW,D,20181212,000000,108.437,108.437,105.689,108.437,8492.93655069323,0
PLW,D,20181213,000000,109.23,109.23,106.473,107.25,11331.497667368398,0
PLW,D,20181214,000000,106.473,108.052,105.689,106.866,5645.995034264064,0
PLW,D,20181217,000000,106.473,107.659,100.584,102.547,21833.335759091122,0
PLW,D,20181218,000000,100.584,102.156,99.0058,102.156,20406.273400981972,0
PLW,D,20181219,000000,103.333,105.689,102.156,105.689,14058.719187311897,0
PLW,D,20181220,000000,103.725,105.296,102.156,102.94,20590.642195569897,0
PLW,D,20181221,000000,102.94,104.903,101.37,101.37,24650.347276398872,0
PLW,D,20181227,000000,105.296,105.689,102.547,105.689,10823.884882269169,0
PLW,D,20181228,000000,105.296,106.081,103.725,106.081,10463.527692847312,0
PLW,D,20190102,000000,107.25,112.763,105.296,110.015,32974.47863204731,0
PLW,D,20190103,000000,110.015,111.585,106.473,107.25,10129.508902652298,0
PLW,D,20190104,000000,108.837,111.585,107.25,111.585,11938.478049550731,0
PLW,D,20190107,000000,113.941,118.651,113.148,118.651,49683.79854155187,0
PLW,D,20190108,000000,119.445,119.829,117.09,118.268,19028.296241431937,0
PLW,D,20190109,000000,119.445,122.979,118.268,121.007,22261.93334650981,0
PLW,D,20190110,000000,120.624,122.186,118.268,119.829,14568.726372340838,0
PLW,D,20190111,000000,122.186,122.186,119.445,120.223,14165.26998418414,0
PLW,D,20190114,000000,120.624,121.007,117.867,119.829,10250.426099102824,0
PLW,D,20190115,000000,120.223,121.4,119.445,120.223,5390.991441749592,0
PLW,D,20190116,000000,120.223,125.726,120.223,125.726,28519.69756281563,0
PLW,D,20190117,000000,125.726,129.653,122.577,125.726,21331.708973816178,0
PLW,D,20190118,000000,126.12,128.475,126.12,127.297,14063.507987171322,0
PLW,D,20190121,000000,127.297,129.653,126.512,127.297,5924.942626075669,0
PLW,D,20190122,000000,127.689,128.475,123.763,124.164,19619.713024071138,0
PLW,D,20190123,000000,123.363,130.438,121.801,128.868,46380.72383851232,0
PLW,D,20190124,000000,128.868,131.222,126.12,127.689,9970.281307326362,0
PLW,D,20190125,000000,128.475,128.868,125.726,127.689,7407.0761825682275,0
PLW,D,20190128,000000,128.082,128.475,123.363,124.942,15668.95314004412,0
PLW,D,20190129,000000,123.363,129.653,123.363,127.297,11840.307652432484,0
PLW,D,20190130,000000,127.689,128.082,125.726,126.12,3330.6103022312604,0
PLW,D,20190131,000000,128.082,129.259,126.512,126.512,20721.13699173927,0
PLW,D,20190201,000000,126.904,126.904,124.942,125.726,7287.356186082561,0
PLW,D,20190204,000000,125.726,128.868,125.726,128.082,11270.440469160707,0
PLW,D,20190205,000000,128.868,129.259,127.297,128.868,8644.980946230025,0
PLW,D,20190206,000000,128.082,128.082,123.763,124.164,26095.367633980877,0
PLW,D,20190207,000000,124.164,124.164,113.548,122.577,41482.97878228367,0
PLW,D,20190208,000000,120.223,121.801,117.09,119.445,22186.50974872384,0
PLW,D,20190211,000000,119.445,119.445,117.474,119.045,9593.163318396511,0
PLW,D,20190212,000000,119.045,122.186,118.268,121.4,11797.208453697642,0
PLW,D,20190213,000000,122.577,122.577,119.445,121.007,3772.3770892633725,0
PLW,D,20190214,000000,119.829,122.577,119.829,121.801,3022.9299112630956,0
PLW,D,20190215,000000,121.007,126.512,119.445,123.363,10829.870882093452,0
PLW,D,20190218,000000,124.549,125.342,122.186,123.363,8145.748560884795,0
PLW,D,20190219,000000,122.979,124.549,121.4,123.363,5897.407026883965,0
PLW,D,20190220,000000,124.164,124.164,121.007,121.801,2840.9555166048817,0
PLW,D,20190221,000000,122.186,122.577,120.624,121.801,4221.327076084624,0
PLW,D,20190222,000000,121.4,122.577,119.445,121.801,5660.361433842344,0
PLW,D,20190225,000000,122.577,122.577,119.045,121.801,11897.773250745604,0
PLW,D,20190226,000000,122.186,122.186,120.223,120.624,5102.466250219135,0
PLW,D,20190227,000000,121.4,124.549,121.4,122.186,11266.848869266136,0
PLW,D,20190228,000000,122.979,126.12,122.979,124.942,8962.238936917045,0
PLW,D,20190301,000000,125.342,127.297,124.549,124.942,14104.21278597645,0
PLW,D,20190304,000000,126.512,128.868,126.512,127.297,5957.267025126798,0
PLW,D,20190305,000000,128.082,128.082,124.942,126.512,4009.4226823049935,0
PLW,D,20190306,000000,126.512,127.689,125.342,126.512,4606.8254647684735,0
PLW,D,20190307,000000,126.512,126.512,124.549,125.726,3271.9475039532836,0
PLW,D,20190308,000000,124.549,125.726,122.186,125.726,11593.68445967201,0
PLW,D,20190311,000000,127.297,127.297,125.726,125.726,7569.8953777887355,0
PLW,D,20190312,000000,126.512,127.297,125.726,126.904,6145.227419609296,0
PLW,D,20190313,000000,126.904,132.409,125.726,131.222,27065.099605514773,0
PLW,D,20190314,000000,133.979,136.728,133.587,133.979,29356.54033825045,0
PLW,D,20190315,000000,133.587,134.38,132.016,132.016,14882.392763133286,0
PLW,D,20190318,000000,133.587,137.905,133.587,136.334,18778.081448776895,0
PLW,D,20190319,000000,137.12,139.876,136.728,137.512,16632.69911175374,0
PLW,D,20190320,000000,137.512,141.447,136.334,136.334,19716.68622122453,0
PLW,D,20190321,000000,136.334,136.334,133.202,135.157,9437.527322965141,0
PLW,D,20190322,000000,136.728,138.297,131.222,132.016,11174.664471972173,0
PLW,D,20190325,000000,132.801,133.587,129.259,133.587,9396.822524160016,0
PLW,D,20190326,000000,135.157,137.12,134.38,136.728,6893.477397644716,0
PLW,D,20190327,000000,137.512,137.512,135.55,136.728,6880.308198031293,0
PLW,D,20190328,000000,137.512,144.587,135.942,143.017,30824.307495164725,0
PLW,D,20190329,000000,143.409,148.522,139.484,141.84,36263.18693550858,0
PLW,D,20190401,000000,143.644,145.213,140.661,144.896,13765.405195922012,0
PLW,D,20190402,000000,145.372,149.299,145.372,147.411,20724.72859163384,0
PLW,D,20190403,000000,150.401,151.654,148.196,150.092,35044.43737128449,0
PLW,D,20190404,000000,150.877,151.971,143.327,147.736,25049.014864696142,0
PLW,D,20190405,000000,148.522,148.522,142.382,144.429,22854.547329113866,0
PLW,D,20190408,000000,144.587,149.299,144.587,148.83,7939.830166929447,0
PLW,D,20190409,000000,148.989,149.299,146.935,147.57,5205.425447196808,0
PLW,D,20190410,000000,147.57,147.57,145.055,145.213,7356.793784044247,0
PLW,D,20190411,000000,147.736,150.56,145.841,148.196,14860.843163765867,0
PLW,D,20190412,000000,149.299,150.877,148.522,149.925,8130.184961341658,0
PLW,D,20190415,000000,150.092,153.232,150.092,153.232,13264.975610611922,0
PLW,D,20190416,000000,153.7,157.952,153.073,153.232,20925.85818572976,0
PLW,D,20190417,000000,153.232,154.803,150.092,150.877,12254.538840272891,0
PLW,D,20190418,000000,150.877,153.7,150.877,153.073,6037.479422772196,0
PLW,D,20190423,000000,153.073,158.336,151.654,157.158,7701.587373922969,0
PLW,D,20190424,000000,156.85,158.728,153.383,153.383,17125.94549727469,0
PLW,D,20190425,000000,153.383,154.485,150.401,154.485,14402.31557722576,0
PLW,D,20190426,000000,156.691,158.728,151.821,153.383,24668.305275871717,0
PLW,D,20190429,000000,154.009,155.596,152.448,152.448,9319.00452644433,0
PLW,D,20190430,000000,153.232,154.335,150.877,152.448,6907.843797222995,0
PLW,D,20190502,000000,157.952,159.513,152.607,157.158,17152.283896501536,0
PLW,D,20190506,000000,158.336,158.336,154.009,156.374,18903.787445086844,0
PLW,D,20190507,000000,156.374,156.374,150.092,151.028,14680.06596907251,0
PLW,D,20190508,000000,149.457,149.925,143.803,148.989,18767.306649093185,0
PLW,D,20190509,000000,149.14,149.14,144.587,145.372,12634.051229132456,0
PLW,D,20190510,000000,145.372,151.654,145.372,150.092,9715.277714811891,0
PLW,D,20190513,000000,149.299,150.092,143.327,143.485,15314.581950446545,0
PLW,D,20190514,000000,143.803,146.158,143.485,145.055,8476.175751185236,0
PLW,D,20190515,000000,146.008,146.935,144.11,146.158,5343.103443155325,0
PLW,D,20190516,000000,145.682,146.158,143.485,144.587,20464.936199259948,0
PLW,D,20190517,000000,146.784,146.784,143.017,144.279,5595.712635740084,0
PLW,D,20190520,000000,144.587,144.587,135.157,139.559,31947.281062200283,0
PLW,D,20190521,000000,138.297,138.297,134.681,134.681,25263.313658405485,0
PLW,D,20190522,000000,132.016,137.204,127.297,135.157,51753.757280789054,0
PLW,D,20190523,000000,135.783,135.783,128.717,129.344,18913.3650448057,0
PLW,D,20190524,000000,127.924,134.213,124.164,132.801,18390.18866016333,0
PLW,D,20190527,000000,133.428,133.428,131.39,132.334,5357.469842733606,0
PLW,D,20190528,000000,132.952,133.428,131.857,132.016,3601.1774942888683,0
PLW,D,20190529,000000,131.54,131.54,123.363,126.353,16510.58471533836,0
PLW,D,20190530,000000,141.447,144.587,138.148,142.065,63153.4953461543,0
PLW,D,20190531,000000,141.447,141.447,137.037,139.876,15368.455948865096,0
PLW,D,20190603,000000,140.971,140.971,132.801,133.27,11296.778868387555,0
PLW,D,20190604,000000,133.587,135.942,131.54,134.848,18430.89345896846,0
PLW,D,20190605,000000,137.037,140.194,137.037,139.876,12522.711632400786,0
PLW,D,20190606,000000,140.661,141.129,135.942,139.4,10773.602483745188,0
PLW,D,20190607,000000,141.447,150.877,139.709,147.736,39037.09925408149,0
PLW,D,20190610,000000,150.56,150.56,142.55,143.961,18377.019460549913,0
PLW,D,20190611,000000,144.587,144.587,139.4,143.017,9599.149318220792,0
PLW,D,20190612,000000,142.232,142.232,135.157,136.109,14214.355182743262,0
PLW,D,20190613,000000,137.354,141.129,135.316,140.336,7537.5709787376045,0
PLW,D,20190614,000000,140.194,140.812,136.728,136.728,3419.2030996306544,0
PLW,D,20190617,000000,135.942,138.148,133.587,137.512,12115.663644349517,0
PLW,D,20190618,000000,138.465,140.336,135.316,139.4,5350.286642944466,0
